ID	CNPJ	Nome Reduzido	Município	CEP	Bairro	Logradouro	Número	Complemento	Telefone	Email	Vagas Estacionamento	Coordenador Regional	Coordenador Distrital	Servidor IP	UF
1103	88212113099718	LIVRAMENTO 9	SANTANA DO LIVRAMENTO	97574331	HIDRAULICA	AV PRESIDENTE JOAO BELCHIOR GOULART	1327		5532444856	livramento9@farmaciassaojoao.com.br	17	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.5.103.254	RS
1104	88212113099556	ITAJAI 5	ITAJAI	88309202	SAO VICENTE	R ESTEFANO JOSE VANOLLI	1626		4735141175	itajai5@farmaciassaojoao.com.br	8	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.5.104.254	SC
1105	88212113099637	PARANAVAI 1	PARANAVAI	87704000	CENTRO	R MANOEL RIBAS	1155		4434237928	paranavai@farmaciassaojoao.com.br	14	CARINA ANTUNES BURATTI	RODRIGO DE OLIVEIRA FERREIRA	10.5.105.254	PR
1106	88212113099394	S MIGUEL IGUACU 1	SAO MIGUEL DO IGUACU	85877000	CENTRO	R ALFREDO CHAVES	169		4535652825	saomiguel@farmaciassaojoao.com.br	10	ADRICELI EVA LINS CLEMENTE	RODRIGO DE OLIVEIRA FERREIRA	10.5.106.254	PR
1107	88212113100074	BUTIA 2	BUTIA	96750000	CENTRO	AV LEANDRO DE ALMEIDA	653	FARMACIA	5136522859	butia2@farmaciassaojoao.com.br	9	DANIELA MACHADO DOS SANTOS	ANDRE LAURI MARQUES JAIME	10.5.107.254	RS
1108	88212113100406	CAXIAS 60	CAXIAS DO SUL	95032610	SANTA CATARINA	R CESARE CAMBRUZZI	3391	ESQ RUA JACOB LUCHESI	5432111561	caxias60@farmaciassaojoao.com.br	15	RAFAEL CONSTANTE	FABIO CHIES BALDASSO	10.5.108.254	RS
1110	88212113100236	LIVRAMENTO 11	SANTANA DO LIVRAMENTO	97570000	HIDRAULICA	AV GENERAL DALTRO FILHO	740		5532441006	livramento11@farmaciassaojoao.com.br	15	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.5.110.254	RS
1111	88212113100317	ITAPIRANGA 1	ITAPIRANGA	89896000	CENTRO	R DO COMERCIO	642		4936770262	itapiranga1@farmaciassaojoao.com.br	7	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.5.111.254	SC
1112	88212113099980	MARINGA 7	MARINGA	87013344	ZONA 04	AV TIRADENTES	1275		4431421399	maringa7@farmaciassaojoao.com.br	12	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.5.112.254	PR
1113	88212113100589	CACADOR 3	CACADOR	89500205	CENTRO	R SENADOR SALGADO FILHO	639		4935631444	cacador3@farmaciassaojoao.com.br	8	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.5.113.254	SC
1114	88212113100740	SAPUCAIA 8	SAPUCAIA DO SUL	93224000	CAMBOIM	AV JUSTINO CAMBOIM	833	LJ 01 02	5137815771	sapucaia8@farmaciassaojoao.com.br	8	NITCHELI VIER	LUIZ CARLOS KUHN	10.5.114.254	RS
1115	88212113100660	SAO LEOPOLDO 18	SAO LEOPOLDO	93110100	RIO DOS SINOS	R DOUTOR HILLEBRAND	1280		513080182	saoleopoldo18@farmaciassaojoao.com.br	10	NITCHELI VIER	LUIZ CARLOS KUHN	10.5.115.254	RS
1116	88212113100821	BLUMENAU 4	BLUMENAU	89037003	AGUA VERDE	R FREI ESTANISLAU SCHAETTE	857		4733252428	blumenau4@farmaciassaojoao.com.br	6	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.116.254	SC
1117	88212113101046	PORTO ALEGRE 87	PORTO ALEGRE	91110460	SARANDI	AV FARIA LOBATO	509	FARMACIA	5133475593	portoalegre87@farmaciassaojoao.com.br	12	LIANE RODRIGUES DOS SANTOS	LARISSA TAMARA DOS SANTOS	10.5.117.254	RS
1118	88212113100902	PORTO ALEGRE 88	PORTO ALEGRE	91320080	VILA JARDIM	AV IPE	15	E 23	5133818123	portoalegre88@farmaciassaojoao.com.br	11	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.5.118.254	RS
1120	88212113101399	ALVORADA 9	ALVORADA	94853250	APARECIDA	EST FREDERICO DIHL	3196		5134424634	alvorada9@farmaciassaojoao.com.br	12	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.5.120.254	RS
1121	88212113101208	IGREJINHA 3	IGREJINHA	95650000	BOM PASTOR	R DOUTOR EDMUNDO LAUFFER	40	ESQUINA RUA SETE DE JULHO	5130802042	igrejinha3@farmaciassaojoao.com.br	6	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.5.121.254	RS
1122	88212113101631	PORTO ALEGRE 89	PORTO ALEGRE	91755000	HIPICA	AV JUCA BATISTA	3771		5130801480	portoalegre89@farmaciassaojoao.com.br	14	ALISON MACHADO FREITAS	LARISSA TAMARA DOS SANTOS	10.5.122.254	RS
1123	88212113101801	PORTAO 2	PORTÃO	93180000	CENTRO	AV BRASIL	475	FARMACIA	5135624998	portao2@farmaciassaojoao.com.br	5	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.5.123.254	RS
1125	88212113101550	GUABIRUBA 1	GUABIRUBA	88360000	CENTRO	R BRUSQUE	689		4735130414	guabiruba@farmaciassaojoao.com.br	12	RENATA FUJIWARA	CLEITON CESAR HERNANDES DE LIMA	10.5.125.254	SC
1126	88212113107753	CONCORDIA 3	CONCORDIA	89700202	CENTRO	R DA INDEPENDENCIA	25		4930900644	concordia3@farmaciassaojoao.com.br	15	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.5.126.254	SC
1127	88212113101712	BENTO GONCALVES 10	BENTO GONCALVES	95700382	CIDADE ALTA	R DEZ DE NOVEMBRO	432	SL 01 E 02	5434532100	bentogoncalves10@farmaciassaojoao.com.br	0	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.5.127.254	RS
1128	88212113101984	IMBE 2	IMBE	95625000	CENTRO	AV PARAGUASSU	2806	FARMACIA	5121920320	imbe2@farmaciassaojoao.com.br	8	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.5.128.254	RS
1129	88212113102018	BENTO GONCALVES 12	BENTO GONCALVES	95700322	CIDADE ALTA	AV OSVALDO ARANHA	1114	FARMACIA	5434543782	bentogoncalves12@farmaciassaojoao.com.br	14	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.5.129.254	RS
1130	88212113102107	ALVORADA 10	ALVORADA	94810000	BELA VISTA	AV PRESIDENTE GETULIO VARGAS	1390	FARMACIA	5120420246	alvorada10@farmaciassaojoao.com.br	10	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.5.130.254	RS
1131	88212113102360	STA MARIA 40	SANTA MARIA	97050140	MENINO JESUS	R CORONEL ANIBAL GARCIA BARAO	630		5532230287	santamaria@farmaciassaojoao.com.br	13	IGOR GOULART	TIAGO ANGELO MACHADO	10.5.131.254	RS
1132	88212113102280	BRACO DO NORTE 1	BRACO DO NORTE	88750000	CENTRO	AV FELIPE SCHMIDT	1858		4836586510	bracodonorte@farmaciassaojoao.com.br	15	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.5.132.254	SC
1133	88212113102441	CHAPECO 8	CHAPECO	89801061	MARIA GORETTI	R MARECHAL DEODORO DA FONSECA	900		4933222397	chapeco8@farmaciassaojoao.com.br	10	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.5.133.254	SC
1134	88212113102522	TIMBO 1	TIMBO	89120000	CENTRO	AV GETULIO VARGAS	500	SALA 05	4733822020	timbo@farmaciassaojoao.com.br	10	RENATA FUJIWARA	CLEITON CESAR HERNANDES DE LIMA	10.5.134.254	SC
1135	88212113102875	LAJEADO 8	LAJEADO	95906380	CONVENTOS	THEOBALDO BREIDENBACH ESQ ELECIR JOSE CA	1585	RUA PEDRO	5137101237	lajeado8@farmaciassaojoao.com.br	20	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.5.135.254	RS
1136	88212113102603	ICARA 1	ICARA	88820000	CENTRO	R VITORIA	235	NORTE	4835120401	icara@farmaciassaojoao.com.br	11	RAFAEL DIRCEU ROSA FLORENCIO	CLEITON CESAR HERNANDES DE LIMA	10.5.136.254	SC
1137	88212113102956	ARAPONGAS 2	ARAPONGAS	86700010	CENTRO	R PERDIZES	332		4331421502	arapongas2@farmaciassaojoao.com.br	10	ALEX SANDER PACHECO DELFIM	RODRIGO DE OLIVEIRA FERREIRA	10.5.137.254	PR
1138	88212113102794	CRUZEIRO OESTE 1	CRUZEIRO DO OESTE	87400000	CENTRO	AV PARANA	825		4436763146	cruzeirodooeste@farmaciassaojoao.com.br	4	RICARDO CESAR DE OLIVEIRA	RODRIGO DE OLIVEIRA FERREIRA	10.5.138.254	PR
1139	88212113103090	MARINGA 8	MARINGA	87030008	ZONA ARMAZEM	AV PEDRO TAQUES	160		4431122560	maringa8@farmaciassaojoao.com.br	11	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.5.139.254	PR
1141	88212113103251	NAVEGANTES 3	NAVEGANTES	88372618	GRAVATA	AV PREFEITO JOSE JUVENAL MAFRA	7740		4720335880	navegantes3@farmaciassaojoao.com.br	10	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.5.141.254	SC
1142	88212113103502	PORTO ALEGRE 90	PORTO ALEGRE	91710000	GLORIA	AV PROFESSOR OSCAR PEREIRA	2979	FARM	5135163506	portoalegre90@farmaciassaojoao.com.br	2	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.5.142.254	RS
1143	88212113103685	SAPIRANGA 6	SAPIRANGA	93819002	SETE DE SETEMBRO	R ALBERTO EINSTEIN	136	LJ 02 ESQ AVENIDA JOAO CORREA	5130801814	sapiranga6@farmaciassaojoao.com.br	13	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.5.143.254	RS
1144	88212113103332	LUIZ ALVES 1	LUIZ ALVES	89128000	VILA DO SALTO	R PROFESSOR SIMAO HESS	846		4735130524	luizalves@farmaciassaojoao.com.br	8	RENATA FUJIWARA	CLEITON CESAR HERNANDES DE LIMA	10.5.144.254	SC
1145	88212113103413	LONDRINA 2	LONDRINA	86038350	OPERARIA	AV ROBERT KOCH	37		4333989249	londrina2@farmaciassaojoao.com.br	7	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.145.254	PR
1146	88212113105114	GUARAMIRIM 2	GUARAMIRIM	89270000	CENTRO	R JOAO BUTSCHARDT	226		4732078117	guaramirim2@farmaciassaojoao.com.br	10	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.146.254	SC
1147	88212113104142	XANGRI-LA 5	XANGRI-LÁ	95588000	CENTRO	R RIO JACUI	1035	LJ 2 FARMACIA	5136893174	xangrila5@farmaciassaojoao.com.br	0	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.5.147.254	RS
1148	88212113103766	NAO ME TOQUE 2	NAO-ME-TOQUE	99470000	CENTRO	AV ALTO JACUI	487		5433323689	naometoque2@farmaciassaojoao.com.br	15	CAMILA COLETTO MAY	FAIS HUSEIN ABDALLA	10.5.148.254	RS
1149	88212113103847	LIVRAMENTO 10	SANTANA DO LIVRAMENTO	97577375	CAROLINA	AV DOM PEDRO II	1601		5532450853	livramento@farmaciassaojoao.com.br	21	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.5.149.254	RS
1150	88212113104061	PORTO ALEGRE 91	PORTO ALEGRE	91510710	VILA JOAO PESSOA	R TENENTE ALPOIM	15	ESQ R SILV FARM	5130801482	portoalegre91@farmaciassaojoao.com.br	18	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.5.150.254	RS
1151	88212113103928	BENTO GONCALVES 11	BENTO GONCALVES	95705772	LICORSUL	R JOANA GUINDANI TONELLO	14	FARMACIA	5430852031	bentogoncalves11@farmaciassaojoao.com.br	4	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.5.151.254	RS
1152	88212113104223	LAJEADO 9	LAJEADO	95900700	FLORESTAL	AV BENJAMIN CONSTANT	1991	FARMACIA	5138400301	lajeado9@farmaciassaojoao.com.br	28	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.5.152.254	RS
1153	88212113104304	BENTO GONCALVES 13	BENTO GONCALVES	95700580	BOTAFOGO	R FORTALEZA	600	FARMACIA	5430852034	bentogoncalves13@farmaciassaojoao.com.br	14	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.5.153.254	RS
1154	88212113104576	JARAGUA DO SUL 1	JARAGUÁ DO SUL	89252168	NOVA BRASILIA	R EXPEDICIONARIO ANTONIO CARLOS FERREIRA	929		4730010301	jaraguadosul1@farmaciassaojoao.com.br	20	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.154.254	SC
1155	88212113104495	JARAGUA DO SUL 2	JARAGUÁ DO SUL	89259000	VILA NOVA	R 25 DE JULHO	70		4730010304	jaraguadosul2@farmaciassaojoao.com.br	14	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.155.254	SC
1156	88212113104738	CAPAO DA CANOA 10	CAPAO DA CANOA	95555000	ZONA NOVA	AV VENANCIO AIRES	1167	FARMACIA	5138308809	capaodacanoa10@farmaciassaojoao.com.br	7	PAULO XAVIER	ANDRE LAURI MARQUES JAIME	10.5.156.254	RS
1157	88212113104657	PORTO ALEGRE 92	PORTO ALEGRE	91215000	JARDIM SABARA	AV ALBERTO PASQUALINI	1200	FARMACIA	5133340604	portoalegre92@farmaciassaojoao.com.br	13	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.5.157.254	RS
1158	88212113093949	BLUMENAU 6	BLUMENAU	89026312	PROGRESSO	R DA GLORIA	230	FARMACIA	4732345244	blumenau6@farmaciassaojoao.com.br	5	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.158.254	SC
1159	88212113104819	VIAMAO 11	VIAMAO	94475500	CECILIA	AV PLACIDO MOTTIN	1110	FARMACIA	5130801879	viamao11@farmaciassaojoao.com.br	20	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.5.159.254	RS
1160	88212113021441	RONDA ALTA 1	RONDA ALTA	99670000	CENTRO	AV PRESIDENTE VARGAS	1125	FARMACIA	5433642005	rondaalta@farmaciassaojoao.com.br	8	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.5.160.254	RS
1161	88212113104908	COLORADO 1	COLORADO	86690000	CENTRO	R BAHIA	548		4433233330	colorado@farmaciassaojoao.com.br	4	CARINA ANTUNES BURATTI	RODRIGO DE OLIVEIRA FERREIRA	10.5.161.254	PR
1162	88212113028020	NOVA PRATA 3	NOVA PRATA	95320000	JARDIM DE SAO BRAS	R BUARQUE DE MACEDO	2930		5421215230	novaprata3@farmaciassaojoao.com.br	9	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.5.162.254	RS
1164	88212113076858	CHAPECO 9	CHAPECO	89804250	BELA VISTA	R CRISTOVAO COLOMBO	220	SL 03	4935131112	chapeco9@farmaciassaojoao.com.br	0	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.5.164.254	SC
1165	88212113105203	CAPINZAL 1	CAPINZAL	89665000	CENTRO	AV XV DE NOVEMBRO	1102	SL 03	4930900715	capinzal@farmaciassaojoao.com.br	7	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.5.165.254	SC
1166	88212113105386	CASCAVEL 4	CASCAVEL	85814760	FLORESTA	AV PAPAGAIOS	1664		4531972197	cascavel4@farmaciassaojoao.com.br	21	GUILBER BRUNO MENDES	RODRIGO DE OLIVEIRA FERREIRA	10.5.166.254	PR
1167	88212113105467	IMBE 3	IMBE	95625000	SANTA TEREZINHA	AV PARAGUASSU	10058		5121920355	imbe3@farmaciassaojoao.com.br	12	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.5.167.254	RS
1169	88212113018815	PORTO ALEGRE 93	PORTO ALEGRE	90035191	BOM FIM	AV OSVALDO ARANHA	1300	FARM	5132371133	portoalegre93@farmaciassaojoao.com.br	0	PATRICIA NEVES MARRANGHELLO	LARISSA TAMARA DOS SANTOS	10.5.169.254	RS
1170	88212113105629	RIO GRANDE 17	RIO GRANDE	96205001	CASSINO	AV RIO GRANDE	571	LJ 01	5330101113	riogrande17@farmaciassaojoao.com.br	8	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.5.170.254	RS
1172	88212113105700	MARINGA 4	MARINGA	87033400	JARDIM ALVORADA	AV DONA SOPHIA RASGULAEFF	1204		4431421383	maringa4@farmaciassaojoao.com.br	6	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.5.172.254	PR
1173	88212113106358	SAO LOUREN OESTE 1	SAO LOURENCO DO OESTE	89990000	CENTRO	R RUI BARBOSA	438		4931981500	saolourencodooeste@farmaciassaojoao.com.br	11	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.5.173.254	SC
1174	88212113106196	ARAPONGAS 3	ARAPONGAS	86700050	CENTRO	AV ARAPONGAS	44		4331421544	arapongas3@farmaciassaojoao.com.br	21	ALEX SANDER PACHECO DELFIM	RODRIGO DE OLIVEIRA FERREIRA	10.5.174.254	PR
1175	88212113105971	CAMBE 1	CAMBE	86186020	CHACARA MANELLA	AV PEDRO VIRIATO PARIGOT DE SOUZA	31		4331421569	cambe@farmaciassaojoao.com.br	17	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.175.254	PR
1176	88212113105890	LONDRINA 3	LONDRINA	86040005	SANTOS DUMONT	PC JOAO NEGRAO	54		4331422830	londrina3@farmaciassaojoao.com.br	8	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.176.254	PR
1177	88212113106277	LONDRINA 4	LONDRINA	86036370	JARDIM MORUMBI	EST DOS PIONEIROS	970		4331421504	londrina4@farmaciassaojoao.com.br	12	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.177.254	PR
1178	88212113106005	LONDRINA 5	LONDRINA	86078020	PACAEMBU	AV SYLVIO BARROS	11		4331422822	londrina5@farmaciassaojoao.com.br	24	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.178.254	PR
1179	88212113106510	ELDORADO DO SUL 2	ELDORADO DO SUL	92990000	CENTRO	R GRECIA	1345		5130802088	eldorado2@farmaciassaojoao.com.br	3	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.5.179.254	RS
1181	88212113106609	ROCA SALES 1	ROCA SALES	95735000	CENTRO	AV GENERAL DALTRO FILHO	1061		5120790053	rocasales@farmaciassaojoao.com.br	5	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.5.181.254	RS
1182	88212113106862	ERECHIM 4	ERECHIM	99701736	JOSE BONIFACIO	R PERNAMBUCO	904	FARMACIA	5430831049	erechim4@farmaciassaojoao.com.br	13	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.5.182.254	RS
1184	88212113107168	PORTO ALEGRE  94	PORTO ALEGRE	91910530	CRISTAL	R CORONEL MASSOT	666		5130802041	portoalegre94@farmaciassaojoao.com.br	12	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.5.184.254	RS
1185	88212113106943	TERRA BOA 1	TERRA BOA	87240000	ZONA UM	AV BRASIL	866		4431445153	terraboa@farmaciassaojoao.com.br	10	RICARDO CESAR DE OLIVEIRA	RODRIGO DE OLIVEIRA FERREIRA	10.5.185.254	PR
1186	88212113107087	GUARAMIRIM 1	GUARAMIRIM	89270000	AMIZADE	R 28 DE AGOSTO	3709		4738421904	guaramirim1@farmaciassaojoao.com.br	15	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.186.254	SC
1187	88212113107249	QUARAI 1 - DEPOSITO	QUARAI	97560000	CENTRO	R BALTAZAR BRUM	471		5433350100	depositoquarai1@farmaciassaojoao.com.br	0	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN		RS
1188	88212113107834	IMBE 4	IMBE	95625000	CENTRO	AV PARAGUASSU	1260	FARMACIA	5121920388	imbe4@farmaciassaojoao.com.br	11	JOÃO CHEMIN	ANDRE LAURI MARQUES JAIME	10.5.188.254	RS
1190	88212113107915	PORTO ALEGRE 95	PORTO ALEGRE	90250000	HUMAITA	AV A. J. RENNER	1221	FARMACIA	5130801979	portoalegre95@farmaciassaojoao.com.br	16	RAFAEL BRAZ KOVALSKI	LARISSA TAMARA DOS SANTOS	10.5.190.254	RS
1191	88212113107672	STA MARIA 41	SANTA MARIA	97105185	CAMOBI	ROD BR-287	7760	FARMACIA	5539221186	santamaria41@farmaciassaojoao.com.br	15	IGOR GOULART	TIAGO ANGELO MACHADO	10.5.191.254	RS
1192	88212113107320	STA ROSA 4	SANTA ROSA	98780080	CENTRO	R SINVAL SALDANHA	407	FARMACIA	5521200140	santarosa4@farmaciassaojoao.com.br	13	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.5.192.254	RS
1193	88212113107400	BLUMENAU 3	BLUMENAU	89046000	VELHA CENTRAL	R JOSE REUTER	841		4735130533	blumenau3@farmaciassaojoao.com.br	9	BRUNA CORREA MACHADO	CLEITON CESAR HERNANDES DE LIMA	10.5.193.254	SC
1194	88212113107591	CANOAS 30	CANOAS	92330500	MATHIAS VELHO	R FLORIANOPOLIS	1621	FARMACIA	5120421530	canoas30@farmaciassaojoao.com.br	14	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.5.194.254	RS
1195	88212113108210	ALEGRETE 6	ALEGRETE	97546550	IBIRAPUITA	AV TIARAJU	489		5534264791	alegrete6@farmaciassaojoao.com.br	30	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.5.195.254	RS
1196	88212113108300	ESPUMOSO 2	ESPUMOSO	99400000	CENTRO	AV FERNANDO FERRARI	181	FARMACIA	5431880070	espumoso2@farmaciassaojoao.com.br	12	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.5.196.254	RS
1198	88212113108130	TERRA RICA 1	TERRA RICA	87890000	CENTRO	AV SAO PAULO	1445		5433350100	terrarica@farmaciassaojoao.com.br	6	CARINA ANTUNES BURATTI	RODRIGO DE OLIVEIRA FERREIRA	10.5.198.254	PR
1199	88212113108725	TAQUARA 6	TAQUARA	95607028	PETROPOLIS	R HUMBERTO CASTELO BRANCO	2268		5130801823	taquara6@farmaciassaojoao.com.br	10	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.5.199.254	RS
1200	88212113108644	TAQUARA 7	TAQUARA	95600066	CENTRO	R TRISTAO MONTEIRO	1461		5130801954	taquara7@farmaciassaojoao.com.br	11	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.5.200.254	RS
1201	88212113108563	TOLEDO 3	TOLEDO	85909010	VILA PIONEIRO	R PRIMEIRO DE MAIO	1670		4531961023	toledo3@farmaciassaojoao.com.br	8	ADRICELI EVA LINS CLEMENTE	RODRIGO DE OLIVEIRA FERREIRA	10.5.201.254	PR
1203	88212113108997	ERECHIM 3	ERECHIM	99713042	TRES VENDAS	AV JOSE OSCAR SALAZAR	915	FARMACIA	5435150019	erechim3@farmaciassaojoao.com.br	7	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.5.203.254	RS
1204	88212113108806	CAMBE 2	CAMBE	86191770	JARDIM MORUMBI	R DA LUZ	270		4331422851	cambe2@farmaciassaojoao.com.br	10	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.204.254	PR
1205	88212113109292	MARAU 6	MARAU	99150000	CENTRO	AV JULIO BORELLA	1912	FARMACIA	5420190000	marau6@farmaciassaojoao.com.br	16	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.5.205.254	RS
1206	88212113109020	PORTO ALEGRE 96	PORTO ALEGRE	90050330	MENINO DEUS	R BARAO DO GRAVATAI	531	FARMACIA	5130802040	portoalegre96@farmaciassaojoao.com.br	11	RAFAEL BRAZ KOVALSKI	LARISSA TAMARA DOS SANTOS	10.5.206.254	RS
1207	88212113109101	PARANAVAI 3	PARANAVAI	87708000	JARDIM PARAISO	AV HEITOR ALENCAR FURTADO	4183		4431410002	paranavai3@farmaciassaojoao.com.br	10	CARINA ANTUNES BURATTI	RODRIGO DE OLIVEIRA FERREIRA	10.5.207.254	PR
1208	88212113109373	ALEGRETE 5	ALEGRETE	97542600	CENTRO	R VASCO ALVES	183		5534226692	alegrete5@farmaciassaojoao.com.br	12	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.5.208.254	RS
1209	88212113109454	ENCANTADO 3	ENCANTADO	95960000	CENTRO	R CORONEL SOBRAL	1835	ESQ RUA JULIO DE CASTILHOS	5136201011	encantado3@farmaciassaojoao.com.br	16	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.5.209.254	RS
1210	88212113109616	MARAU 5	MARAU	99150000	CENTRO	AV BARAO DO RIO BRANCO	594	FARMACIA	5420190101	marau5@farmaciassaojoao.com.br	15	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.5.210.254	RS
1211	88212113109535	GOIOERE 1	GOIOERE	87360000	CENTRO	R JOSE BONIFACIO	590		4431445155	goioere@farmaciassaojoao.com.br	9	RICARDO CESAR DE OLIVEIRA	RODRIGO DE OLIVEIRA FERREIRA	10.5.211.254	PR
1212	88212113109705	MARIALVA 2	MARIALVA	86990000	CENTRO	AV CRISTOVAO COLOMBO	1055		4431421304	marialva2@farmaciassaojoao.com.br	10	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.5.212.254	PR
1213	88212113109888	LONDRINA 6	LONDRINA	86077080	CARNASCIALLI	AV DA LIBERDADE	55	LJ 01	4331421501	londrina6@farmaciassaojoao.com.br	4	ALYNE YUMI KOBAYASHI	RODRIGO DE OLIVEIRA FERREIRA	10.5.213.254	PR
1214	88212113109969	PORTO ALEGRE 97	PORTO ALEGRE	90620130	SANTANA	R GOMES JARDIM	261	LJ104	5130801980	portoalegre97@farmaciassaojoao.com.br	0	LUCIANO CONCEICAO DA SILVA	LARISSA TAMARA DOS SANTOS	10.5.214.254	RS
1215	88212113058108	HERVAL DOESTE 2	HERVAL DOESTE	89610000	CENTRO	R LUIZ FOPPA	50	SL 01	4930900633	hervaldoeste2@farmaciassaojoao.com.br	0	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.5.215.254	SC
1217	88212113110118	NOVO HAMBURGO 18	NOVO HAMBURGO	93530195	DIEHL	R ARTHUR MOMBERGER	411		5123126065	novohamburgo18@farmaciassaojoao.com.br	8	STEFANY MITALI BRAGA SILVEIRA	LUIZ CARLOS KUHN	10.5.217.254	RS
1218	88212113110622	MARINGA 10	MARINGA	87015450	ZONA 05	PC GEOFFREY WILDE DIMENT	266		4431421962	maringa10@farmaciassaojoao.com.br	15	GRAZIELE PACHECO ROCHA	RODRIGO DE OLIVEIRA FERREIRA	10.5.218.254	PR
